Date,VWAP
2015-11-04,27.524389534898912
2015-11-05,27.367619047607665
2015-11-06,27.345051093235995
2015-11-09,27.265304766553324
2015-11-10,26.397918304956164
2015-11-11,26.23541824345242
2015-11-12,26.194040199658616
2015-11-13,25.591455580981243
2015-11-16,25.5342838905502
2015-11-17,25.73289156200038
2015-11-18,26.351263965939935
2015-11-19,26.728172951225996
2015-11-20,26.93730301492218
2015-11-23,26.69281490149392
2015-11-24,26.732689662712534
2015-11-25,26.719893761730784
2015-11-27,26.617587206065927
2015-11-30,26.740963528011985
2015-12-01,26.55664930504359
2015-12-02,26.36556480553028
2015-12-03,26.045087413692936
2015-12-04,26.585234926468896
2015-12-07,26.777823197117385
2015-12-08,26.607805153371416
2015-12-09,26.209092779074368
2015-12-10,26.226398312402768
2015-12-11,25.684740785728895
2015-12-14,25.19800916606243
2015-12-15,25.099467954392633
2015-12-16,24.98586542372772
2015-12-17,24.84142570243097
2015-12-18,24.175650443601025
2015-12-21,24.09364916375696
2015-12-22,24.17865858770269
2015-12-23,24.42390046216579
2015-12-24,24.447967764863332
2015-12-28,24.125243636130993
2015-12-29,24.451741242898084
2015-12-30,24.314071072082424
2015-12-31,23.855930937913456
2016-01-04,23.52566189058084
2016-01-05,23.394017681062156
2016-01-06,22.78992180583943
2016-01-07,22.042888424257324
2016-01-08,22.029353292006856
2016-01-11,22.187336544433524
2016-01-12,22.530385475385525
2016-01-13,22.258802664927373
2016-01-14,22.248269274528624
2016-01-15,21.831507711034902
2016-01-19,21.877396443146054
2016-01-20,21.69609014800369
2016-01-21,21.750253545295102
2016-01-22,22.662795078298213
2016-01-25,22.58229712664239
2016-01-26,22.489002331185826
2016-01-27,21.319193979662103
2016-01-28,21.139393073899477
2016-01-29,21.743488760741116
2016-02-01,21.70662819297613
2016-02-02,21.42526339240598
2016-02-03,21.611083471363315
2016-02-04,21.8682792029651
2016-02-05,21.528670571860236
2016-02-08,21.46210738651607
2016-02-09,21.546064650461858
2016-02-10,21.535474141125338
2016-02-11,21.254863977718824
2016-02-12,21.291923601015853
2016-02-16,21.791127234476637
2016-02-17,22.122424973707137
2016-02-18,22.02863094230318
2016-02-19,21.828946879933625
2016-02-22,21.912147110152844
2016-02-23,21.61263099987657
2016-02-24,21.617160008154112
2016-02-25,21.84180394872855
2016-02-26,22.04905348038505
2016-02-29,22.053584359989454
2016-03-01,22.59439816799307
2016-03-02,22.788026541614187
2016-03-03,22.96804808238805
2016-03-04,23.306144235585553
2016-03-07,23.1193229810748
2016-03-08,22.93249858724371
2016-03-09,22.91586297441449
2016-03-10,22.96048528625715
2016-03-11,23.148064634048694
2016-03-14,23.236554805923035
2016-03-15,23.72063933574704
2016-03-16,23.96721964598791
2016-03-17,23.994442539416553
2016-03-18,24.023187402078815
2016-03-21,24.105632480683365
2016-03-22,24.14495942426976
2016-03-23,24.13588114856967
2016-03-24,23.96267884571098
2016-03-28,23.934691094461943
2016-03-29,24.23043986647046
2016-03-30,24.852934804260133
2016-03-31,24.791665534596092
2016-04-01,24.823428695934837
2016-04-04,25.231115369265094
2016-04-05,24.95730936471628
2016-04-06,25.046562276589214
2016-04-07,24.739474083289323
2016-04-08,24.70316902632436
2016-04-11,24.843853840228878
2016-04-12,24.930076670857133
2016-04-13,25.35213181769436
2016-04-14,25.40054207160878
2016-04-15,25.10253779346594
2016-04-18,24.45885958863042
2016-04-19,24.290183458552136
2016-04-20,24.300775225256327
2016-04-21,24.084457832518293
2016-04-22,23.96041434377345
2016-04-25,23.84392738342285
2016-04-26,23.716857587027352
2016-04-27,22.10199982492675
2016-04-28,21.704911306790624
2016-04-29,21.251829838123143
2016-05-02,21.187548745191123
2016-05-03,21.526402419071673
2016-05-04,21.47420804125986
2016-05-05,21.306647142114766
2016-05-06,21.156742303059687
2016-05-09,21.24272436032199
2016-05-10,21.23892096344999
2016-05-11,21.19630424402575
2016-05-12,20.743524389838598
2016-05-13,20.71308218940045
2016-05-16,21.301326819478007
2016-05-17,21.39872951856876
2016-05-18,21.58593023225453
2016-05-19,21.490800358872196
2016-05-20,21.700836461044528
2016-05-23,22.014358520507812
2016-05-24,22.2837429343752
2016-05-25,22.636841947797162
2016-05-26,22.812627521673846
2016-05-27,22.83470133070604
2016-05-31,22.759360107556642
2016-06-01,22.550087991412727
2016-06-02,22.235043240846732
2016-06-03,22.345379307010358
2016-06-06,22.682503233818466
2016-06-07,22.666524949258946
2016-06-08,22.6147703463752
2016-06-09,22.684778463647646
2016-06-10,22.57520762430684
2016-06-13,22.33929642722475
2016-06-14,22.273092924093756
2016-06-15,22.264722660494343
2016-06-16,22.17264425387647
2016-06-17,21.861409099740104
2016-06-20,21.81727060400408
2016-06-21,21.835523358377127
2016-06-22,21.900210358093535
2016-06-23,21.88879585406782
2016-06-24,21.361438105691416
2016-06-27,21.04792164413563
2016-06-28,21.26099063931703
2016-06-29,21.50374720338979
2016-06-30,21.73889016926505
2016-07-01,21.892606954279145
2016-07-05,21.676486070735802
2016-07-06,21.730514953923574
2016-07-07,21.9207634877073
2016-07-08,22.039473043732425
2016-07-11,22.171889803664197
2016-07-12,22.238853816002443
2016-07-13,22.17340931430531
2016-07-14,22.45648456219239
2016-07-15,22.569119554040213
2016-07-18,22.719784317258032
2016-07-19,22.76925039282143
2016-07-20,22.841543523446596
2016-07-21,22.79588762684401
2016-07-22,22.545526362102237
2016-07-25,22.304290886875055
2016-07-26,22.149052035356878
2016-07-27,23.59415405774364
2016-07-28,23.71286409138035
2016-07-29,23.776025270224014
2016-08-01,24.093355663127824
2016-08-02,23.936591383741455
2016-08-03,24.07737417043943
2016-08-04,24.265189345830464
2016-08-05,24.58346507278358
2016-08-08,24.78163506559035
2016-08-09,24.92393197713332
2016-08-10,24.839776899287248
2016-08-11,24.84360925596694
2016-08-12,24.819881739592187
2016-08-15,25.026466286195625
2016-08-16,25.15805890915649
2016-08-17,25.013462292715047
2016-08-18,25.07237013931244
2016-08-19,25.05018449949712
2016-08-22,24.900983376653738
2016-08-23,24.995861173877426
2016-08-24,24.824474421941
2016-08-25,24.646210070805278
2016-08-26,24.575059237831198
2016-08-29,24.52532837084326
2016-08-30,24.330223083496094
2016-08-31,24.35394138175225
2016-09-01,24.41821304146153
2016-09-02,24.67834315945505
2016-09-06,24.751798491833714
2016-09-07,24.803821841094674
2016-09-08,24.332520818690288
2016-09-09,23.869628353709544
2016-09-12,24.00046293571722
2016-09-13,24.787757743368644
2016-09-14,25.508481331926266
2016-09-15,26.379931343936846
2016-09-16,26.402878715069672
2016-09-19,26.243740379059535
2016-09-20,26.02874644375649
2016-09-21,26.011912973208837
2016-09-22,26.2858178633743
2016-09-23,25.940762542864135
2016-09-26,25.84665560250386
2016-09-27,25.907093722562607
2016-09-28,26.167988776092614
2016-09-29,25.843591239669678
2016-09-30,25.87726129972941
2016-10-03,25.848949839377187
2016-10-04,26.00885072855286
2016-10-05,25.967543292017826
2016-10-06,26.117495834951296
2016-10-07,26.176411659982072
2016-10-10,26.58880499637834
2016-10-11,26.86959897527996
2016-10-12,26.936924163457864
2016-10-13,26.789253631085913
2016-10-14,27.002720967343123
2016-10-17,26.944576552648
2016-10-18,27.01802320710514
2016-10-19,26.67755739146345
2016-10-20,26.83745706385786
2016-10-21,26.76247804055181
2016-10-24,26.96140540918466
2016-10-25,27.078460421646014
2016-10-26,26.36539099899724
2016-10-27,26.35315331078428
2016-10-28,26.195545262936957
2016-10-31,26.087655271118006
2016-11-01,25.691332996936975
2016-11-02,25.643903172237223
2016-11-03,25.44257352415022
2016-11-04,25.1626480924564
2016-11-07,25.407189111279944
2016-11-08,25.568692431282013
2016-11-09,25.39720383165157
2016-11-10,24.971166088388575
2016-11-11,24.905022472754794
2016-11-14,24.42437575629303
2016-11-15,24.682004504430225
2016-11-16,25.133423733116278
2016-11-17,25.31106637643008
2016-11-18,25.39796624120412
2016-11-21,25.66483218455238
2016-11-22,25.810171102942707
2016-11-23,25.61406693701819
2016-11-25,25.732498641151892
2016-11-28,25.79555882140129
2016-11-29,25.65175092190253
2016-11-30,25.60791321556863
2016-12-01,25.336453120932998
2016-12-02,25.288767000993488
2016-12-05,25.177261466308607
2016-12-06,25.339520677637367
2016-12-07,25.48410670045851
2016-12-08,25.77402568852904
2016-12-09,26.22082873094621
2016-12-12,26.207761471267265
2016-12-13,26.520752010330696
2016-12-14,26.636875631855844
2016-12-15,26.745308817900945
2016-12-16,26.771450067868916
2016-12-19,26.898353657446744
2016-12-20,27.00293858177835
2016-12-21,27.011397108583694
2016-12-22,26.79606759847152
2016-12-23,26.81067094728226
2016-12-27,27.03522763951587
2016-12-28,26.99139418034476
2016-12-29,26.93448215401814
2016-12-30,26.796833067585098
2017-01-03,26.703778639349085
2017-01-04,26.783759310664163
2017-01-05,26.86066867839306
2017-01-06,27.111368063700766
2017-01-09,27.40514089344565
2017-01-10,27.43820865706576
2017-01-11,27.55279013423866
2017-01-12,27.43589969772818
2017-01-13,27.490498908960983
2017-01-17,27.56662989410385
2017-01-18,27.700444361889577
2017-01-19,27.626613869455415
2017-01-20,27.6989030548181
2017-01-23,27.735816423863493
2017-01-24,27.65198952142438
2017-01-25,28.01266762971956
2017-01-26,28.144941190520054
2017-01-27,28.138788390537545
2017-01-30,27.986521802577258
2017-01-31,27.94346216248253
2017-02-01,29.703762641166257
2017-02-02,29.66147451013295
2017-02-03,29.717606490351958
2017-02-06,29.968304703403717
2017-02-07,30.305146777408954
2017-02-08,30.413576685277054
2017-02-09,30.584831835587085
2017-02-10,30.671327948447956
2017-02-13,30.883733557377724
2017-02-14,31.154051886112395
2017-02-15,31.388864872254242
2017-02-16,31.364919422968672
2017-02-17,31.408167328974574
2017-02-21,31.622890514964737
2017-02-22,31.693173626503548
2017-02-23,31.690856560652026
2017-02-24,31.558782462000888
2017-02-27,31.717114388311163
2017-02-28,31.75420110540319
2017-03-01,32.24926444581665
2017-03-02,32.284802586497854
2017-03-03,32.30024481861389
2017-03-06,32.26242358736473
2017-03-07,32.307197194584695
2017-03-08,32.2554564773284
2017-03-09,32.01601679728332
2017-03-10,32.21839465235404
2017-03-13,32.2423250796553
2017-03-14,32.244634912070346
2017-03-15,32.45781350943807
2017-03-16,32.59143513136407
2017-03-17,32.50723486532791
2017-03-20,32.685671395385
2017-03-21,32.622322901776286
2017-03-22,32.65399721775207
2017-03-23,32.6794914008009
2017-03-24,32.650132642212405
2017-03-27,32.49488218093283
2017-03-28,33.09269830619049
2017-03-29,33.350673701491864
2017-03-30,33.36071351803358
2017-03-31,33.28424051275212
2017-04-03,33.27883249298813
2017-04-04,33.43021828464049
2017-04-05,33.46574701652181
2017-04-06,33.337533795074584
2017-04-07,33.27266051557396
2017-04-10,33.20777416644603
2017-04-11,32.82855199621906
2017-04-12,32.822364577817545
2017-04-13,32.78529210029081
2017-04-17,32.793014950722494
2017-04-18,32.7752543980634
2017-04-19,32.68102462957018
2017-04-20,32.942853161806575
2017-04-21,32.96448261935106
2017-04-24,33.27112104797737
2017-04-25,33.46652290869573
2017-04-26,33.339846376832845
2017-04-27,33.30895660771594
2017-04-28,33.30587043642161
2017-05-01,33.88669183797807
2017-05-02,34.17245803675262
2017-05-03,33.8928727894702
2017-05-04,33.94385456485747
2017-05-05,34.34701901318241
2017-05-08,35.199708279804184
2017-05-09,35.7079097007779
2017-05-10,35.475441623717394
2017-05-11,35.70097607902745
2017-05-12,36.2330081229851
2017-05-15,36.249272333116515
2017-05-16,36.16011056831358
2017-05-17,35.251144488946714
2017-05-18,35.44348761812378
2017-05-19,35.64978071418985
2017-05-22,35.79014925571315
2017-05-23,35.83126595572005
2017-05-24,35.68934240147221
2017-05-25,35.77232083888337
2017-05-26,35.76534707453923
2017-05-30,35.786280914578754
2017-05-31,35.62186747761475
2017-06-01,35.57688352702451
2017-06-02,35.969317048805266
2017-06-05,35.8180729034568
2017-06-06,35.98871301269992
2017-06-07,36.127523233837756
2017-06-08,36.05771748091686
2017-06-09,34.9145615851798
2017-06-12,33.66049306967323
2017-06-13,34.06145935028545
2017-06-14,33.852832841000186
2017-06-15,33.42472248510247
2017-06-16,33.26883660319243
2017-06-19,33.87145804758752
2017-06-20,33.87764734829511
2017-06-21,33.85670814899362
2017-06-22,33.92651287107343
2017-06-23,34.011826533702795
2017-06-26,34.0839448222335
2017-06-27,33.6209457369444
2017-06-28,33.74425440005847
2017-06-29,33.433257688068515
2017-06-30,33.56277990454462
2017-07-03,33.49608253833457
2017-07-05,33.47280701311777
2017-07-06,33.24325191255739
2017-07-07,33.49064420091823
2017-07-10,33.68840958431672
2017-07-11,33.795447743541175
2017-07-12,33.87144499952631
2017-07-13,34.25610997971378
2017-07-14,34.566337071064765
2017-07-17,34.82458816517121
2017-07-18,34.812970492249555
2017-07-19,35.0851868003299
2017-07-20,35.075876571529825
2017-07-21,34.86802908419044
2017-07-24,35.243391924672714
2017-07-25,35.549734739003505
2017-07-26,35.710283936627825
2017-07-27,35.04329863847349
2017-07-28,34.81607370726518
2017-07-31,34.68189977466602
2017-08-01,34.79745087837634
2017-08-02,36.687477177918076
2017-08-03,36.28032039809913
2017-08-04,36.41060044578429
2017-08-07,36.79217475235992
2017-08-08,37.24044117858096
2017-08-09,37.33815354424985
2017-08-10,36.59018535562449
2017-08-11,36.75914430415102
2017-08-14,37.28002602986464
2017-08-15,37.67944593757182
2017-08-16,37.653739306695606
2017-08-17,37.09315353797904
2017-08-18,36.88370813450397
2017-08-21,36.610427355582864
2017-08-22,37.20138177813494
2017-08-23,37.32051435262711
2017-08-24,37.26055850180538
2017-08-25,37.348530437300404
2017-08-28,37.63740626428967
2017-08-29,37.84215742588795
2017-08-30,38.139597540838416
2017-08-31,38.306983947753906
2017-09-01,38.35526253508629
2017-09-05,37.909132683528064
2017-09-06,37.79466555726216
2017-09-07,37.67321085272433
2017-09-08,37.241081080444786
2017-09-11,37.64051040557095
2017-09-12,37.6521864482456
2017-09-13,37.179582590033476
2017-09-14,37.04332955441589
2017-09-15,37.28312516933597
2017-09-18,37.15232929572321
2017-09-19,37.1344152654982
2017-09-20,36.450817501265156
2017-09-21,35.966532179379165
2017-09-22,35.40437364903416
2017-09-25,35.156783435087135
2017-09-26,35.718139773607156
2017-09-27,36.00934589409329
2017-09-28,35.835717605449005
2017-09-29,35.83493892028917
2017-10-02,35.891789824619615
2017-10-03,36.0864242278217
2017-10-04,35.79990626535119
2017-10-05,36.195425593106634
2017-10-06,36.232018228469904
2017-10-09,36.44303446285457
2017-10-10,36.516220008583026
2017-10-11,36.53801314470508
2017-10-12,36.52399566070002
2017-10-13,36.64701763915536
2017-10-16,37.18034977481577
2017-10-17,37.41706074147993
2017-10-18,37.378123287217704
2017-10-19,36.44459443840514
2017-10-20,36.590949204054844
2017-10-23,36.544246743364226
2017-10-24,36.65013726096503
2017-10-25,36.53412628173828
2017-10-26,36.751341503697
2017-10-27,37.78921204714461
2017-10-30,38.81385750368667
2017-10-31,39.3682197884863
2017-11-01,39.11985249371276
2017-11-02,39.07702794970714
2017-11-03,40.32199769485135
2017-11-06,40.5618110910984
2017-11-07,40.77203051631799
2017-11-08,41.01728418633538
2017-11-09,40.88569473399126
2017-11-10,40.970166208840446
2017-11-13,40.778730283818156
2017-11-14,40.320056590530044
2017-11-15,39.677747525965565
2017-11-16,40.10672835307762
2017-11-17,39.94341439935735
2017-11-20,39.85902209640184
2017-11-21,40.44663252393095
2017-11-22,40.86780935302324
2017-11-24,41.0326859693731
2017-11-27,40.82874005604458
2017-11-28,40.61698943332143
2017-11-29,39.81683391713147
2017-11-30,40.041092755472974
2017-12-01,39.946548571931366
2017-12-04,40.011398464573624
2017-12-05,39.8168244945514
2017-12-06,39.51285664070945
2017-12-07,39.74729290094742
2017-12-08,39.78791003188345
2017-12-11,40.19111667897613
2017-12-12,40.2848853134299
2017-12-13,40.4614850018329
2017-12-14,40.398172096552166
2017-12-15,40.67949380742271
2017-12-18,41.2952408976452
2017-12-19,40.94671523680482
2017-12-20,40.86859587591933
2017-12-21,41.033461841494265
2017-12-22,41.017832962571454
2017-12-26,39.98560872366938
2017-12-27,39.93638358994263
2017-12-28,40.117661338489604
2017-12-29,39.77619285508786
2018-01-02,40.14971544553908
2018-01-03,40.53415006660535
2018-01-04,40.521638334108445
2018-01-05,40.899850838861454
2018-01-08,40.93657698289021
2018-01-09,40.85140998933094
2018-01-10,40.75684749499282
2018-01-11,41.043627354969864
2018-01-12,41.42182139550854
2018-01-16,41.54840068955917
2018-01-17,41.68124623255306
2018-01-18,42.00864447882606
2018-01-19,41.839873146750286
2018-01-22,41.52183516328126
2018-01-23,41.67186062297999
2018-01-24,41.00141769836282
2018-01-25,40.3661506241235
2018-01-26,40.13016774736209
2018-01-29,39.47535618110913
2018-01-30,38.9948044272327
2018-01-31,39.255005099717835
2018-02-01,39.31672953675219
2018-02-02,38.0852539339642
2018-02-05,37.22337467673805
2018-02-06,37.56562762241427
2018-02-07,37.664079650049956
2018-02-08,36.81783143692121
2018-02-09,36.44697981625364
2018-02-12,37.98240604799231
2018-02-13,38.50258052905995
2018-02-14,39.05571067099819
2018-02-15,40.41226081652926
2018-02-16,40.72139000657038
2018-02-20,40.60447673310949
2018-02-21,40.500129169337846
2018-02-22,40.65390978545437
2018-02-23,41.16623625009427
2018-02-26,41.94141186448646
2018-02-27,42.13441958696035
2018-02-28,42.11559232137392
2018-03-01,41.38199760714546
2018-03-02,41.187422003949465
2018-03-05,41.510665747078036
2018-03-06,41.665219161143
2018-03-07,41.202321259715575
2018-03-08,41.51458791452291
2018-03-09,42.161087329875706
2018-03-12,42.706380840930045
2018-03-13,42.580061522983385
2018-03-14,42.11401211606238
2018-03-15,42.12891209718244
2018-03-16,41.956309382712185
2018-03-19,41.30275982224867
2018-03-20,41.34591197595419
2018-03-21,40.6115349934253
2018-03-22,40.02387931451275
2018-03-23,39.213414429979565
2018-03-26,40.19493439470614
2018-03-27,40.04586035154684
2018-03-28,39.36170139786163
2018-03-29,39.73358545180367
2018-04-02,39.2361707465181
2018-04-03,39.387584634831704
2018-04-04,39.88737187867084
2018-04-05,40.72844178072742
2018-04-06,39.93994781517301
2018-04-09,40.24826882607948
2018-04-10,40.70254763627216
2018-04-11,40.6460710201443
2018-04-12,40.96930207792557
2018-04-13,41.1450527803433
2018-04-16,41.33493052780369
2018-04-17,41.864520238895004
2018-04-18,41.860590929624735
2018-04-19,40.864959498250016
2018-04-20,39.41503397917992
2018-04-23,38.93488829221337
2018-04-24,38.482969040806466
2018-04-25,38.56063454419237
2018-04-26,38.705006457724245
2018-04-27,38.23111873119464
2018-04-30,38.78660734635722
2018-05-01,39.50920318135332
2018-05-02,41.43533968068687
2018-05-03,41.49106272285471
2018-05-04,42.85780320427373
2018-05-07,43.746731748357455
2018-05-08,43.618053530549425
2018-05-09,43.935022153505734
2018-05-10,44.56896710751579
2018-05-11,44.58646177388915
2018-05-14,44.54234348823803
2018-05-15,43.99653645195277
2018-05-16,44.31394118155956
2018-05-17,44.28401966102809
2018-05-18,44.125720008506136
2018-05-21,44.40610462113839
2018-05-22,44.32812288015101
2018-05-23,44.312374422838076
2018-05-24,44.35804366527077
2018-05-25,44.56912309218933
2018-05-29,44.383265503150575
2018-05-30,44.285590021044015
2018-05-31,44.20368383697325
2018-06-01,44.75579230802733
2018-06-04,45.41345904594279
2018-06-05,45.65052502548864
2018-06-06,45.67965975334145
2018-06-07,45.68122427340464
2018-06-08,45.16692795256909
2018-06-11,45.16222104472492
2018-06-12,45.36934512854782
2018-06-13,45.21023885490334
2018-06-14,45.097613964153986
2018-06-15,44.67783219775756
2018-06-18,44.51242172171691
2018-06-19,43.749237892495216
2018-06-20,44.06112511725713
2018-06-21,44.00757018536467
2018-06-22,43.77286534578712
2018-06-25,43.146717354162604
2018-06-26,43.5940625598098
2018-06-27,43.74924208637035
2018-06-28,43.75238803384185
2018-06-29,43.72875786503875
2018-07-02,43.940633668129756
2018-07-03,43.744515188384355
2018-07-05,43.79806202018654
2018-07-06,44.232036420197765
2018-07-09,44.93774708641681
2018-07-10,45.03618634178733
2018-07-11,44.52109850006306
2018-07-12,45.03145810798204
2018-07-13,45.21418172971703
2018-07-16,45.207111423195414
2018-07-17,45.09211185894466
2018-07-18,45.06137676777892
2018-07-19,45.218120548187414
2018-07-20,45.21182497147594
2018-07-23,45.14015860322889
2018-07-24,45.579641749527745
2018-07-25,45.846632233565494
2018-07-26,45.978960171094826
2018-07-27,45.38745774903564
2018-07-30,44.986574542894736
2018-07-31,45.03303215352165
2018-08-01,47.30133242869417
2018-08-02,48.52608090721128
2018-08-03,49.00573225461264
2018-08-06,49.2561947818271
2018-08-07,49.09708419892875
2018-08-08,48.79858699260421
2018-08-09,49.293214085675224
2018-08-10,49.26375457866678
2018-08-13,49.597291688016334
2018-08-14,49.680285890740414
2018-08-15,49.738762038454645
2018-08-16,50.47301763506907
2018-08-17,51.27049146593413
2018-08-20,51.35427798915851
2018-08-21,51.07843032734096
2018-08-22,50.99860274112795
2018-08-23,51.14799400121773
2018-08-24,51.22939995808426
2018-08-27,51.61194077782891
2018-08-28,52.098015188713966
2018-08-29,52.62913522187291
2018-08-30,53.404480929769925
2018-08-31,53.94273856814202
2018-09-04,54.074724473705125
2018-09-05,53.874763227653
2018-09-06,53.0930925694476
2018-09-07,52.747696956942605
2018-09-10,51.8996381194493
2018-09-11,52.53666435107085
2018-09-12,52.63151209289874
2018-09-13,53.5341220514829
